customer_id,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_Data
4369-HTUIF,true,29.41,false,true,Fiber Optic,30,true,false,false,false,true,false,false,true
4566-QVRRW,true,24.83,false,true,DSL,30,false,false,false,false,false,false,false,true
4702-IOQDC,true,46.17,false,true,Fiber Optic,30,false,false,false,false,false,false,false,true
4713-LZDRV,true,31.91,false,true,Cable,30,false,false,false,false,false,true,false,true
4808-YNLEU,true,24.53,false,true,DSL,30,true,false,false,false,true,false,false,true
4855-SNKMY,true,4.41,false,true,DSL,30,false,false,false,false,false,false,false,true
5108-ADXWO,true,38.88,false,true,Fiber Optic,30,true,false,false,false,false,false,false,true
5208-HFSBT,true,42.55,false,true,DSL,30,false,true,false,true,false,false,false,true
5458-CQJTA,true,40.47,false,true,DSL,30,true,false,false,true,true,true,true,true
5524-KHNJP,true,48.85,false,true,Cable,30,true,false,true,false,true,true,true,true
5543-QDCRY,true,20.76,false,true,DSL,30,false,false,false,false,true,false,false,true
5550-VFRLC,true,43.45,false,true,Fiber Optic,30,false,false,false,false,false,false,false,false
5747-PMBSQ,true,11.12,false,true,Fiber Optic,30,false,true,true,true,true,false,false,false
5837-LXSDN,true,35.72,false,true,Cable,30,false,true,false,false,true,false,false,true
5840-NVDCG,true,20.12,false,true,Cable,30,true,true,false,true,false,true,true,true
5993-JSUWV,true,21.37,false,true,DSL,30,true,true,true,false,false,false,false,true
6064-PUPMC,true,37.86,false,true,DSL,30,true,false,false,true,false,false,false,true
6244-BESBM,true,12.02,false,true,Fiber Optic,30,false,false,false,true,true,true,true,true
6322-HRPFA,true,5.29,false,true,Cable,30,true,true,false,true,false,false,false,true
6372-RFVNS,true,28.04,false,true,Fiber Optic,30,false,false,false,false,true,false,false,true
6463-MVYRY,true,11.23,false,true,DSL,30,true,false,true,true,true,false,false,true
6967-QIQRV,true,2.12,false,true,Fiber Optic,30,true,false,false,true,true,true,true,false
6996-KNSML,true,35.25,false,true,Fiber Optic,30,false,false,true,false,false,false,false,true
7054-LGEQW,true,5.12,false,true,DSL,30,false,false,false,false,false,false,true,true
7102-JJVTX,true,30.07,false,true,DSL,30,true,false,false,false,false,false,false,true
7113-HIPFI,true,26.91,false,true,Cable,30,true,true,true,true,false,false,false,true
7349-ALMUX,true,38.43,false,true,Cable,30,true,true,true,true,false,false,false,true
7396-VJUZB,true,35.09,false,true,DSL,30,false,false,false,false,false,false,false,true
7594-LZNWR,true,13.56,false,true,Fiber Optic,30,false,false,false,false,false,false,false,true
7622-FWGEW,true,31.68,false,true,DSL,30,true,true,true,true,true,true,false,true
7639-SUPCW,true,3.95,false,true,DSL,30,true,false,false,false,false,false,false,false
7657-DYEPJ,true,5.75,false,true,Cable,30,false,true,true,true,true,false,false,true
7868-TMWMZ,true,24.62,false,true,Fiber Optic,30,true,true,true,true,true,true,false,true
8100-HZZLJ,true,5.6,false,true,Cable,30,true,true,false,false,false,true,true,true
8221-EQDGL,true,25.32,false,true,DSL,30,true,true,true,false,false,false,false,true
8345-MVDYC,true,37.39,false,true,DSL,30,true,false,true,true,true,true,true,true
8474-UMLNT,true,28.45,false,true,DSL,30,true,true,false,true,false,true,true,true
8930-XOTDP,true,18.47,false,true,DSL,30,false,false,false,false,true,false,false,true
8985-OOPOS,true,36.05,false,true,DSL,30,false,false,true,true,true,true,true,true
9112-WSNPU,true,16.91,false,true,Fiber Optic,30,false,false,false,false,false,false,false,true
9128-CPXKI,true,30.44,false,true,Fiber Optic,30,false,false,true,false,true,true,true,true
9261-WDCAF,true,33.53,false,true,DSL,30,false,false,false,false,false,true,true,true
9518-XXBXE,true,25.13,false,true,Fiber Optic,30,true,false,false,false,false,false,false,true
9555-SAHUZ,true,46.27,false,true,Cable,30,true,true,false,false,false,false,false,true
9576-ANLXO,true,26.26,false,true,Fiber Optic,30,false,false,false,false,false,false,false,true
9689-PTNPG,true,39.03,false,true,Fiber Optic,30,false,false,false,false,true,false,false,false
6993-OHLXR,true,30.73,false,true,Fiber Optic,39,false,false,false,false,false,false,true,true
0376-OIWME,true,41.33,false,true,Fiber Optic,41,true,false,false,false,true,true,true,true
0388-EOPEX,true,9.79,false,true,Fiber Optic,41,true,false,false,false,false,false,false,true
1041-RXHRA,true,40.78,false,true,Fiber Optic,41,false,false,false,false,false,false,true,true
1428-GTBJJ,true,5.4,false,true,Fiber Optic,41,false,true,false,false,false,false,false,true
1599-MMYRQ,true,39.67,false,true,Fiber Optic,41,true,true,false,false,false,false,false,true
1877-HKBQX,true,1.16,false,true,DSL,41,true,false,false,true,false,false,false,true
2037-XJFUP,true,41.8,false,true,Fiber Optic,41,false,false,true,false,true,true,true,false
2187-PKZAY,true,40.06,false,true,Fiber Optic,41,false,false,false,false,false,true,true,true
2202-CUYXZ,true,36.07,false,true,Fiber Optic,41,false,false,true,false,true,false,true,true
2676-OXPPQ,true,3.16,false,true,DSL,41,true,true,false,false,false,false,false,true
2737-YNGYW,true,33.89,false,true,Fiber Optic,41,false,false,false,false,false,true,true,true
3720-DBRWL,true,6.89,false,true,Cable,41,true,true,true,true,true,true,true,true
4393-RYCRE,true,38.33,false,true,Fiber Optic,41,true,true,true,false,true,true,true,true
5940-AHUHD,true,44.59,false,true,Fiber Optic,41,false,false,false,false,false,false,false,true
6156-UZDLF,true,45.09,false,true,Fiber Optic,41,true,false,true,true,false,false,false,false
6341-JVQGF,true,39.34,false,true,DSL,41,true,false,true,true,true,true,true,true
6374-AFWOX,true,46.71,false,true,Cable,41,true,true,true,true,false,false,false,true
6543-JXSOO,true,12.88,false,true,DSL,41,true,true,false,true,false,false,false,true
6582-OIVSP,true,47.36,false,true,Cable,41,false,false,false,false,false,false,false,true
6625-IUTTT,true,49.74,false,true,Cable,41,true,false,true,false,false,true,true,false
6862-CQUMB,true,21.84,false,true,Fiber Optic,41,false,true,false,false,true,true,true,true
7009-LGECI,true,22.07,false,true,DSL,41,true,false,false,false,false,false,false,true
7209-JCUDS,true,40.22,false,true,Fiber Optic,41,false,false,true,false,true,true,true,true
7401-RUBNK,true,43.29,false,true,Fiber Optic,41,true,false,false,false,false,false,false,true
7530-HDYDS,true,17.66,false,true,Fiber Optic,41,false,true,true,true,false,false,true,true
7567-ECMCM,true,35.3,false,true,Fiber Optic,41,false,false,false,false,false,true,true,true
7587-RZNME,true,48.84,false,true,DSL,41,false,false,false,false,false,false,true,true
7841-TZDMQ,true,49.81,false,true,DSL,41,false,false,false,false,false,false,true,true
8212-CRQXP,true,45.1,false,true,Fiber Optic,41,false,false,false,false,true,false,false,false
8217-QYOHV,true,30.92,false,true,Cable,41,true,false,false,true,false,false,true,true
8590-YFFQO,true,1.63,false,true,DSL,41,true,true,true,true,false,false,false,true
8773-HHUOZ,true,40.55,false,true,Cable,41,false,false,false,false,true,true,true,true
8792-AOROI,true,23.68,false,true,DSL,41,true,false,false,true,false,true,true,true
9348-YVOMK,true,43.77,false,true,DSL,41,false,false,false,false,false,false,true,true
9453-PATOS,true,20.54,false,true,Cable,41,true,true,true,true,true,true,true,true
9541-ZPSEA,true,24.08,false,true,Fiber Optic,41,true,false,true,false,false,false,false,true
9702-AIUJO,true,36.61,false,true,DSL,41,false,false,false,false,false,false,false,true
9714-EDSUC,true,11.5,false,true,Fiber Optic,41,true,true,false,true,false,true,true,true
0947-IDHRQ,true,39.21,false,true,Fiber Optic,42,false,false,false,false,true,false,true,false
0956-ACVZC,true,48.97,false,true,Fiber Optic,42,false,false,true,false,true,true,true,false
0958-YHXGP,true,30.99,false,true,Fiber Optic,42,false,false,false,false,false,false,false,true
1023-BQXZE,true,24.67,false,true,DSL,42,true,false,true,false,true,true,true,true
2178-PMGCJ,true,15.77,false,true,Fiber Optic,42,false,false,false,false,false,false,false,true
3703-TTEPD,true,16.16,false,true,DSL,42,true,false,true,false,true,false,false,true
4130-MZLCC,true,43.02,false,true,DSL,42,false,true,false,false,false,false,false,true
4763-PGDPO,true,41.12,false,true,Fiber Optic,42,false,false,false,false,false,false,true,false
5148-ORICT,true,18.03,false,true,Cable,42,true,true,true,true,false,true,true,true
5394-MEITZ,true,14.0,false,true,Cable,42,false,true,true,true,true,true,true,true
6261-LHRTG,true,39.84,false,true,Cable,42,false,true,true,false,false,false,false,true
6941-PMGEP,true,43.99,false,true,Fiber Optic,42,false,false,false,false,false,true,true,false
7109-MFBYV,true,29.07,false,true,Cable,42,false,false,false,false,false,false,false,true
7404-JLKQG,true,48.3,false,true,Cable,42,false,false,true,false,true,false,false,true
7410-OIEDU,true,48.38,false,true,Fiber Optic,42,true,false,true,false,false,false,false,true
7993-PYKOF,true,5.34,false,true,Fiber Optic,42,true,false,false,false,false,false,true,true
9114-AAFQH,true,49.88,false,true,DSL,42,false,true,true,false,false,true,true,true
9979-RGMZT,true,36.49,false,true,Fiber Optic,42,false,true,false,false,true,true,true,true
3066-RRJIO,true,13.04,false,true,Fiber Optic,46,false,false,false,false,false,false,false,true
3722-WPXTK,true,14.26,false,true,Fiber Optic,46,false,false,false,false,true,true,true,true
4075-JFPGR,true,21.07,false,true,Fiber Optic,46,true,true,true,false,true,false,false,true
4806-KEXQR,true,43.06,false,true,Fiber Optic,46,false,false,false,false,false,true,true,true
5297-MDOIR,true,34.51,false,true,Fiber Optic,46,true,false,true,false,false,false,true,true
6288-LBEAR,true,15.18,false,true,Fiber Optic,46,false,true,false,true,false,false,false,true
7101-HRBLJ,true,16.05,false,true,Cable,46,true,true,true,true,true,true,true,true
8242-JSVBO,true,26.76,false,true,DSL,46,false,false,false,false,false,false,false,true
9477-LGWQI,true,24.08,false,true,DSL,46,true,true,true,false,true,true,true,true
9732-EQMWY,true,12.39,false,true,Fiber Optic,46,false,true,true,false,true,true,true,false
0396-UKGAI,true,1.58,false,true,DSL,47,false,true,false,true,false,false,true,true
0679-TDGAK,true,31.83,false,true,Cable,47,true,false,false,true,true,true,true,false
0853-NWIFK,true,1.03,false,true,Fiber Optic,47,true,true,false,false,true,true,true,true
1357-MVDOZ,true,21.14,false,true,DSL,47,false,false,true,false,true,false,false,true
2024-BASKD,true,22.16,false,true,Fiber Optic,47,false,false,true,false,false,false,false,false
3522-CDKHF,true,19.3,false,true,Fiber Optic,47,true,false,false,false,false,false,false,true
4006-HKYHO,true,29.58,false,true,DSL,47,true,true,true,true,true,true,true,true
7088-FBAWU,true,44.9,false,true,DSL,47,true,true,false,false,true,true,true,true
8388-FYNPZ,true,34.69,false,true,DSL,47,true,false,true,false,false,false,false,true
0412-UCCNP,true,12.28,false,true,DSL,48,true,false,true,true,false,false,false,true
0520-FDVVT,true,39.84,false,true,Fiber Optic,48,false,true,true,false,true,true,true,true
0602-DDUML,true,36.14,false,true,Cable,48,false,true,true,true,true,false,true,true
1193-RTSLK,true,36.18,false,true,Fiber Optic,48,true,true,true,false,false,false,true,true
1820-TQVEV,true,49.43,false,true,Fiber Optic,48,false,false,false,false,false,false,true,true
2796-UUZZO,true,18.88,false,true,Fiber Optic,48,false,true,true,false,false,false,false,false
2853-CWQFQ,true,41.39,false,true,Cable,48,false,false,false,true,false,true,true,true
3170-GWYKC,true,22.88,false,true,Fiber Optic,48,true,false,true,true,true,true,true,true
3234-VKACU,true,23.52,false,true,DSL,48,false,false,false,true,true,true,true,true
3400-ESFUW,true,8.8,false,true,DSL,48,true,true,false,true,false,false,false,false
3422-WJOYD,true,33.63,false,true,DSL,48,true,false,false,true,false,false,false,false
3482-ABPKK,true,28.42,false,true,DSL,48,true,false,false,true,false,false,false,false
4682-BLBUC,true,29.61,false,true,DSL,48,false,true,true,true,true,false,false,true
4727-MCYZG,true,33.32,false,true,DSL,48,false,false,false,false,false,true,true,false
5129-JLPIS,true,10.4,false,true,Fiber Optic,48,true,false,true,true,true,true,true,true
5438-QMDDL,true,8.3,false,true,DSL,48,false,true,false,false,false,true,true,true
6789-HJBWG,true,17.14,false,true,DSL,48,false,true,false,false,false,false,false,false
7136-IHZJA,true,29.14,false,true,DSL,48,true,true,false,true,false,true,true,true
7175-NTIXE,true,21.67,false,true,DSL,48,true,false,false,true,true,true,true,true
7274-RTAPZ,true,7.15,false,true,Fiber Optic,48,false,false,false,false,true,true,true,true
7432-FFVAR,true,6.26,false,true,Fiber Optic,48,false,false,true,true,false,true,true,false
7711-YIJWC,true,12.72,false,true,Cable,48,true,true,true,true,true,true,true,true
7799-DSEWS,true,48.68,false,true,DSL,48,true,false,true,true,true,false,false,true
8731-WBBMB,true,11.23,false,true,Cable,48,false,true,true,true,true,true,true,true
8967-SZQAS,true,39.22,false,true,DSL,48,false,true,false,false,false,false,false,false
9332-GYWLO,true,30.17,false,true,DSL,48,false,false,false,false,true,false,false,true
9474-PHLYD,true,36.34,false,true,DSL,48,false,false,true,false,false,true,true,true
0048-LUMLS,true,43.01,false,true,Fiber Optic,51,false,false,false,false,true,true,true,true
0319-QZTCO,true,11.47,false,true,DSL,51,false,true,false,false,true,false,false,true
0842-IWYCP,true,40.32,false,true,Cable,51,false,false,false,false,false,false,false,true
1202-KKGFU,true,23.99,false,true,DSL,51,true,false,false,true,false,false,false,true
1353-GHZOS,true,6.03,false,true,DSL,51,true,false,false,false,true,false,false,true
1402-PTHGN,true,40.36,false,true,DSL,51,true,true,false,true,false,false,false,true
1518-OMDIK,true,48.49,false,true,DSL,51,false,false,false,false,false,false,false,true
1640-PLFMP,true,10.05,false,true,Fiber Optic,51,false,false,false,false,false,false,false,false
1767-TGTKO,true,5.09,false,true,DSL,51,false,false,false,false,false,false,false,true
2227-JRSJX,true,6.12,false,true,Fiber Optic,51,false,true,false,true,true,true,true,true
2296-DKZFP,true,1.29,false,true,DSL,51,true,true,true,false,false,true,true,true
2657-VPXTA,true,32.76,false,true,Fiber Optic,51,false,false,false,false,true,true,true,true
3113-IWHLC,true,41.29,false,true,DSL,51,true,false,true,false,false,false,false,true
3374-TTZTK,true,49.82,false,true,Fiber Optic,51,true,true,true,true,true,true,true,true
3415-TAILE,true,27.27,false,true,DSL,51,false,false,false,false,true,true,true,true
3627-FHKBK,true,4.13,false,true,Fiber Optic,51,true,false,false,false,false,false,false,true
3701-SFMUH,true,5.17,false,true,Cable,51,true,false,false,false,true,true,true,true
4558-FANTW,true,41.95,false,true,Fiber Optic,51,true,false,false,true,true,false,false,true
5186-EJEGL,true,34.43,false,true,DSL,51,true,false,true,true,true,false,true,true
5896-NPFWW,true,13.54,false,true,Cable,51,false,false,true,false,false,false,false,true
5951-AOFIH,true,45.72,false,true,Cable,51,false,true,true,false,true,false,true,false
6365-HITVU,true,48.08,false,true,Cable,51,true,true,true,true,true,true,true,true
6728-VOIFY,true,20.51,false,true,Fiber Optic,51,false,true,false,false,true,true,true,false
6769-DCQLI,true,49.29,false,true,Fiber Optic,51,false,true,true,true,true,true,true,true
6877-TJMBR,true,37.83,false,true,Fiber Optic,51,false,false,false,true,true,false,false,true
7294-TMAOP,true,15.44,false,true,Fiber Optic,51,false,false,false,false,true,true,true,false
7598-UAASY,true,20.5,false,true,Fiber Optic,51,false,false,true,false,false,false,false,true
7879-CGSFV,true,42.19,false,true,Fiber Optic,51,true,true,false,false,true,true,true,true
7963-GQRMY,true,44.46,false,true,DSL,51,false,false,false,false,false,false,true,true
8042-JVNFH,true,35.28,false,true,Fiber Optic,51,false,false,false,false,false,false,true,true
8132-YPVBX,true,40.64,false,true,Fiber Optic,51,false,true,false,false,false,true,true,true
8220-OCUFY,true,7.41,false,true,DSL,51,true,false,true,true,false,false,false,true
8806-EAGWC,true,22.77,false,true,DSL,51,false,false,false,false,true,false,true,true
8929-KSWIH,true,4.94,false,true,Fiber Optic,51,false,false,true,true,true,true,true,true
9091-WTUUY,true,25.74,false,true,DSL,51,true,false,true,true,true,false,false,true
9237-HQITU,true,9.12,false,true,Fiber Optic,51,false,false,false,false,false,false,false,true
9548-LIGTA,true,20.34,false,true,Cable,51,true,true,false,true,true,true,true,false
9644-UMGQA,true,34.7,false,true,DSL,51,true,false,false,false,false,false,false,true
9992-UJOEL,true,18.62,false,true,DSL,51,false,true,false,false,false,false,false,true
0817-HSUSE,true,5.63,false,true,Cable,52,false,false,true,true,true,true,true,true
1522-VVDMG,true,19.23,false,true,Fiber Optic,52,false,true,false,true,true,false,false,true
1791-PQHBB,true,32.06,false,true,Cable,52,true,false,false,false,false,true,true,true
1794-HBQTJ,true,6.54,false,true,Cable,52,true,false,false,false,false,false,false,true
1855-AGAWH,true,36.69,false,true,Fiber Optic,52,false,false,true,false,true,true,true,true
2075-RMJIK,true,47.06,false,true,Cable,52,true,false,false,false,false,false,false,false
2458-EOMRE,true,40.96,false,true,DSL,52,true,false,true,false,false,true,true,false
2718-GAXQD,true,42.13,false,true,Cable,52,false,false,false,false,false,false,false,true
2725-KXXWT,true,23.06,false,true,Fiber Optic,52,false,false,false,false,true,true,true,true
2842-JTCCU,true,29.69,false,true,Cable,52,false,false,false,false,false,false,true,false
3003-CMDUU,true,29.81,false,true,Fiber Optic,52,false,false,false,true,true,true,true,false
3104-OWCGK,true,33.25,false,true,Fiber Optic,52,false,true,true,false,true,false,true,true
3162-ZJZFU,true,24.33,false,true,Fiber Optic,52,false,true,false,true,true,false,false,true
3186-BAXNB,true,17.23,false,true,Fiber Optic,52,false,true,false,true,true,false,true,true
3656-TKRVZ,true,1.24,false,true,DSL,52,true,true,false,false,false,false,true,true
3677-TNKIO,true,36.25,false,true,Fiber Optic,52,false,false,false,false,false,false,false,true
3932-CMDTD,true,43.45,false,true,Fiber Optic,52,false,true,true,true,true,true,true,true
4256-ZWTZI,true,40.03,false,true,DSL,52,false,false,false,true,false,false,false,false
4291-SHSBH,true,8.95,false,true,Fiber Optic,52,false,false,false,false,false,false,false,true
4361-JEIVL,true,7.14,false,true,DSL,52,false,false,false,false,false,false,true,true
4385-ZKVNW,true,46.54,false,true,DSL,52,false,true,false,true,false,false,false,false
4633-MKHYU,true,35.45,false,true,Fiber Optic,52,false,false,false,false,true,true,true,true
4704-ERYFC,true,32.11,false,true,Fiber Optic,52,false,false,false,false,false,false,false,true
4770-UEZOX,true,43.56,false,true,Fiber Optic,52,false,true,false,false,false,false,false,true
4994-OBRSZ,true,36.73,false,true,Cable,52,true,true,true,true,false,true,true,true
5014-WUQMG,true,15.59,false,true,Fiber Optic,52,true,true,true,false,false,true,true,true
5032-MIYKT,true,38.81,false,true,Fiber Optic,52,false,false,false,false,false,false,true,true
5493-SDRDQ,true,5.33,false,true,Cable,52,true,false,true,false,false,false,false,true
5572-ZDXHY,true,29.07,false,true,Fiber Optic,52,false,true,false,false,false,true,true,true
5816-JMLGY,true,39.78,false,true,DSL,52,false,true,true,true,true,true,true,true
5960-WPXQM,true,31.34,false,true,Fiber Optic,52,false,false,false,false,true,false,true,true
6092-QZVPP,true,42.51,false,true,Cable,52,true,false,true,true,true,true,true,false
6283-GITPX,true,4.76,false,true,DSL,52,true,true,true,true,true,false,false,true
6390-DSAZX,true,6.19,false,true,Fiber Optic,52,true,false,false,false,false,false,true,true
6416-YJTTB,true,8.48,false,true,Fiber Optic,52,true,false,true,false,false,false,false,true
6603-YRDCJ,true,15.89,false,true,DSL,52,true,true,false,true,false,false,false,true
6728-CZFEI,true,6.56,false,true,DSL,52,false,false,false,false,true,false,false,true
6818-DJXAA,true,42.93,false,true,Fiber Optic,52,false,false,true,true,true,false,false,true
6876-ADESB,true,34.4,false,true,Cable,52,false,false,true,false,false,false,true,true
7563-BIUPC,true,5.78,false,true,Fiber Optic,52,false,false,false,false,true,false,false,false
7594-RQHXR,true,21.72,false,true,Fiber Optic,52,false,false,false,false,false,true,true,true
8270-RKSAP,true,40.71,false,true,Fiber Optic,52,false,false,false,false,false,false,false,true
8356-WUAOJ,true,40.63,false,true,DSL,52,false,false,false,false,false,false,false,false
8824-RWFXJ,true,29.29,false,true,Cable,52,false,true,true,false,false,false,true,true
8992-OBVDG,true,39.85,false,true,DSL,52,false,false,true,false,false,true,true,true
9089-UOWJG,true,7.97,false,true,DSL,52,false,false,true,false,true,false,false,true
9432-VOFYX,true,35.88,false,true,Fiber Optic,52,false,false,false,false,false,false,false,true
9507-EXLTT,true,23.63,false,true,Fiber Optic,52,false,false,false,false,true,false,false,true
0139-IVFJG,true,4.65,false,true,Fiber Optic,53,true,true,false,false,true,false,false,true
0285-INHLN,true,36.19,false,true,DSL,53,true,true,false,false,false,false,false,true
0489-WMEMG,true,25.85,false,true,Cable,53,false,false,false,true,false,false,false,true
0578-SKVMF,true,4.01,false,true,Cable,53,false,true,false,false,false,true,true,true
0942-KOWSM,true,15.94,false,true,DSL,53,false,true,true,true,true,true,true,true
1453-RZFON,true,9.0,false,true,Cable,53,true,false,false,false,false,false,false,true
1848-LBZHY,true,33.24,false,true,DSL,53,true,false,false,false,false,false,false,true
2810-FTLEM,true,14.26,false,true,DSL,53,true,false,false,false,false,false,false,true
2811-POVEX,true,2.03,false,true,Fiber Optic,53,false,true,true,false,false,true,false,true
2851-MMUTZ,true,1.31,false,true,Cable,53,false,true,false,true,false,false,false,true
3027-ZTDHO,true,32.85,false,true,Fiber Optic,53,false,false,false,false,true,true,true,true
3345-PBBFH,true,2.38,false,true,DSL,53,false,true,false,false,false,false,false,true
3583-EKAPL,true,47.22,false,true,Cable,53,false,false,false,false,false,true,true,true
3855-ONCAR,true,41.93,false,true,Fiber Optic,53,false,false,false,false,true,false,false,true
4316-XCSLJ,true,45.61,false,true,DSL,53,true,false,false,false,false,false,false,true
4431-EDMIQ,true,16.22,false,true,DSL,53,true,true,true,true,true,false,false,true
4854-SSLTN,true,42.55,false,true,DSL,53,true,true,false,true,false,false,false,true
4879-GZLFH,true,17.75,false,true,Fiber Optic,53,false,false,true,false,true,true,true,true
5062-CJJKH,true,36.17,false,true,DSL,53,false,true,true,false,false,false,false,true
5181-OABFK,true,18.99,false,true,Cable,53,true,true,true,false,false,false,false,true
5457-COLHT,true,40.36,false,true,Cable,53,true,true,false,true,true,true,true,true
5566-SOEZD,true,15.71,false,true,Fiber Optic,53,true,true,false,false,false,false,false,true
6261-RCVNS,true,5.75,false,true,DSL,53,true,true,true,true,false,true,true,true
6997-UVGOX,true,22.83,false,true,DSL,53,true,true,true,true,true,true,true,true
7148-XZPHA,true,13.45,false,true,Fiber Optic,53,false,true,false,true,false,false,false,true
7502-BNYGS,true,31.88,false,true,DSL,53,false,true,false,false,true,true,true,true
7508-KBIMB,true,2.31,false,true,Cable,53,true,false,true,false,false,false,false,true
8468-FZTOE,true,17.21,false,true,Cable,53,true,true,true,true,false,true,true,false
8679-LZBMD,true,23.75,false,true,Fiber Optic,53,false,false,false,false,true,true,true,true
9191-MYQKX,true,8.69,false,true,Fiber Optic,53,false,false,true,false,false,false,false,true
9281-CEDRU,true,8.62,false,true,DSL,53,false,true,false,true,true,false,false,true
9481-WHGWY,true,39.53,false,true,DSL,53,true,false,false,true,true,true,true,true
9675-ICXCT,true,35.07,false,true,Cable,53,true,false,true,true,true,true,true,true
1027-LKKQQ,true,12.96,false,true,DSL,56,true,false,true,true,true,true,true,true
1063-DHQJF,true,20.32,false,true,Fiber Optic,56,false,true,false,true,true,false,false,true
4418-LZMSV,true,28.15,false,true,Cable,56,false,true,true,true,false,false,false,true
5630-AHZIL,true,39.55,false,true,DSL,56,true,false,false,true,false,true,true,false
6693-DJWTY,true,12.56,false,true,DSL,56,true,true,false,false,false,false,false,true
8976-OQHGT,true,42.71,false,true,DSL,56,false,true,false,true,false,false,false,true
9137-UIYPG,true,26.09,false,true,Fiber Optic,56,true,false,true,true,true,true,true,false
9391-LMANN,true,33.74,false,true,Fiber Optic,56,true,true,true,false,false,true,true,true
0036-IHMOT,true,35.04,false,true,Fiber Optic,57,false,true,true,true,true,true,true,false
0277-BKSQP,true,1.56,false,true,DSL,57,false,false,false,false,true,false,false,true
1956-YIFGE,true,9.05,false,true,Fiber Optic,57,false,true,true,false,true,true,true,true
2018-PZKMU,true,44.37,false,true,Fiber Optic,57,false,false,true,true,true,true,true,true
2599-CIPQE,true,28.47,false,true,Fiber Optic,57,true,true,true,true,true,true,true,false
2664-XJZNO,true,6.95,false,true,Fiber Optic,57,true,false,true,true,true,true,true,true
5198-HQAEN,true,1.53,false,true,Fiber Optic,57,false,true,false,true,true,false,false,true
5651-YLPRD,true,26.66,false,true,Fiber Optic,57,false,true,false,false,true,false,false,false
5696-JVVQY,true,4.45,false,true,DSL,57,true,true,true,false,false,true,true,false
5919-TMRGD,true,13.13,false,true,Fiber Optic,57,false,false,false,false,true,false,false,true
7771-CFQRQ,true,30.06,false,true,DSL,57,false,true,false,true,false,true,true,false
8205-MQUGY,true,9.58,false,true,Cable,57,true,false,false,false,false,false,false,false
9496-IVVRP,true,44.84,false,true,DSL,57,true,false,false,false,false,false,false,false
1216-JWVUX,true,4.46,false,true,Fiber Optic,58,false,true,false,false,false,false,false,true
1898-JSNDC,true,48.17,false,true,DSL,58,false,true,false,false,true,false,false,true
2232-DMLXU,true,35.6,false,true,DSL,58,false,false,false,false,true,false,true,true
3658-KIBGF,true,44.36,false,true,DSL,58,true,true,false,false,false,false,true,true
3926-CUQZX,true,11.06,false,true,DSL,58,false,false,false,false,false,false,true,true
3950-VPYJB,true,14.55,false,true,DSL,58,true,true,false,true,false,false,false,false
4585-HETAI,true,48.48,false,true,Fiber Optic,58,false,false,true,false,false,false,true,true
4922-CVPDX,true,34.12,false,true,DSL,58,false,true,true,false,true,true,true,false
5846-NEQVZ,true,2.43,false,true,Cable,58,true,false,true,true,false,true,true,true
6047-YHPVI,true,12.6,false,true,Fiber Optic,58,false,false,false,false,false,false,false,true
6204-IEUXJ,true,40.67,false,true,Fiber Optic,58,false,false,true,true,false,false,false,true
6502-MJQAE,true,46.21,false,true,Fiber Optic,58,false,false,false,false,false,false,true,true
6599-SFQVE,true,37.57,false,true,Cable,58,false,false,false,false,false,true,true,true
6873-UDNLD,true,39.05,false,true,DSL,58,true,false,true,false,false,true,true,true
7319-VENRZ,true,31.84,false,true,Cable,58,false,false,true,true,true,false,false,true
8146-QQKZH,true,6.23,false,true,DSL,58,true,false,true,true,true,true,true,true
8812-ZRHFP,true,48.43,false,true,Fiber Optic,58,false,false,true,false,false,true,true,true
9330-DHBFL,true,11.4,false,true,DSL,58,true,true,true,true,false,false,false,true
9993-LHIEB,true,2.12,false,true,Cable,58,true,false,true,true,false,true,true,true
0068-FIGTF,true,48.91,false,true,DSL,59,false,true,true,true,true,true,true,true
0929-HYQEW,true,17.42,false,true,DSL,59,true,false,false,false,false,false,false,true
1307-ATKGB,true,27.91,false,true,Fiber Optic,59,false,true,true,false,false,true,true,true
1589-AGTLK,true,36.48,false,true,DSL,59,false,false,false,false,false,false,false,true
1629-DQQVB,true,36.22,false,true,Cable,59,true,false,false,false,false,false,false,true
1716-LSAMB,true,45.21,false,true,Cable,59,true,false,false,true,false,false,false,true
1728-BQDMA,true,18.7,false,true,DSL,59,false,false,false,false,false,false,false,true
1866-OBPNR,true,42.99,false,true,Fiber Optic,59,false,true,false,false,false,false,false,true
1941-HOSAM,true,24.33,false,true,Fiber Optic,59,false,false,false,false,true,true,true,true
2013-SGDXK,true,1.63,false,true,Fiber Optic,59,false,true,false,false,true,false,false,false
2351-BKRZW,true,29.98,false,true,Cable,59,true,false,true,false,true,true,true,true
2359-KLTEK,true,43.19,false,true,Fiber Optic,59,false,false,true,false,true,true,true,true
2498-XLDZR,true,19.76,false,true,DSL,59,true,true,true,true,false,true,true,true
2521-NPUZR,true,41.05,false,true,Fiber Optic,59,true,true,true,true,false,true,true,true
2523-EWWZL,true,39.67,false,true,Fiber Optic,59,false,true,false,false,false,false,false,true
