customer_id,customer_status,churn_category,churn_reason
4232-JGKIY,Joined,,
4234-XTNEA,Joined,,
4236-UJPWO,Joined,,
4237-CLSMM,Joined,,
4273-MBHYA,Joined,,
4291-HPAXL,Joined,,
4367-NHWMM,Joined,,
4373-VVHQL,Joined,,
4393-OBCRR,Joined,,
4450-DLLMH,Joined,,
4482-EWFMI,Joined,,
4537-DKTAL,Joined,,
4634-JLRJT,Joined,,
4661-NJEUX,Joined,,
4693-VWVBO,Joined,,
4697-LUPSU,Joined,,
4706-DGAHW,Joined,,
4727-MCYZG,Joined,,
4741-WWJQZ,Joined,,
4770-UEZOX,Joined,,
4781-ZXYGU,Joined,,
4854-CIDCF,Joined,,
4854-SSLTN,Joined,,
4912-PIGUY,Joined,,
4927-WWOOZ,Joined,,
4929-XIHVW,Joined,,
4957-TREIR,Joined,,
4983-CCWMC,Joined,,
4986-MXSFP,Joined,,
5032-MIYKT,Joined,,
5043-TRZWM,Joined,,
5066-GFJMM,Joined,,
5067-DGXLL,Joined,,
5088-QZLRL,Joined,,
5091-HFAZW,Joined,,
5119-NZPTV,Joined,,
5122-CYFXA,Joined,,
5133-POWUA,Joined,,
5150-ITWWB,Joined,,
5156-UMKOW,Joined,,
5173-WXOQV,Joined,,
5173-ZXXXL,Joined,,
5207-PLSTK,Joined,,
5351-QESIO,Joined,,
5356-CSVSQ,Joined,,
5365-LLFYV,Joined,,
5442-BHQNG,Joined,,
5501-TVMGM,Joined,,
5522-JBWMO,Joined,,
5542-TBBWB,Joined,,
5562-BETPV,Joined,,
5562-YJQGT,Joined,,
5600-KTXFM,Joined,,
5630-AHZIL,Joined,,
5701-SVCWR,Joined,,
5760-IFJOZ,Joined,,
5808-TOTXO,Joined,,
5857-XRECV,Joined,,
5858-EAFCZ,Joined,,
5868-YTYKS,Joined,,
5906-BFOZT,Joined,,
5916-QEWPT,Joined,,
5919-VCZYM,Joined,,
5948-UJZLF,Joined,,
5960-MVTUK,Joined,,
5968-VXZLG,Joined,,
5996-DAOQL,Joined,,
5999-LCXAO,Joined,,
6022-KOUQO,Joined,,
6048-QBXKL,Joined,,
6077-BDPXA,Joined,,
6124-ACRHJ,Joined,,
6127-IYJOZ,Joined,,
6145-NNPNO,Joined,,
6158-HDPXZ,Joined,,
6184-DYUOB,Joined,,
6185-TASNN,Joined,,
6260-ONULR,Joined,,
6286-SUUWT,Joined,,
6351-SCJKT,Joined,,
6357-JJPQT,Joined,,
6380-ARCEH,Joined,,
6394-HHHZM,Joined,,
6407-UTSLV,Joined,,
6469-MRVET,Joined,,
6519-CFDBX,Joined,,
6542-LWGXJ,Joined,,
6569-KTMDU,Joined,,
6579-JPICP,Joined,,
6582-OIVSP,Joined,,
6629-LADHQ,Joined,,
6645-MXQJT,Joined,,
6650-VJONK,Joined,,
6654-QGBZZ,Joined,,
6656-JWRQX,Joined,,
6728-WYQBC,Joined,,
6734-CKRSM,Joined,,
6778-YSNIH,Joined,,
6817-WTYHE,Joined,,
6837-BJYDQ,Joined,,
6844-DZKRF,Joined,,
6856-RAURS,Joined,,
6870-ECSHE,Joined,,
6888-SBYAI,Joined,,
6907-FLBER,Joined,,
6917-IAYHD,Joined,,
6923-JHPMP,Joined,,
6942-LBFDP,Joined,,
7017-VFULY,Joined,,
7055-HNEOJ,Joined,,
7096-UCLNH,Joined,,
7159-FVYPK,Joined,,
7243-LCGGZ,Joined,,
7245-NIIWQ,Joined,,
7246-ZGQDF,Joined,,
7252-NTGSS,Joined,,
7291-CDTMJ,Joined,,
7298-IZWLY,Joined,,
7302-ZHMHP,Joined,,
7310-EGVHZ,Joined,,
7312-XSBAT,Joined,,
7321-VGNKU,Joined,,
7343-EOBEU,Joined,,
7365-BVCJH,Joined,,
7379-FNIUJ,Joined,,
7389-KBFIT,Joined,,
7394-LWLYN,Joined,,
7398-SKNQZ,Joined,,
7404-JLKQG,Joined,,
7439-DKZTW,Joined,,
7442-YGZFK,Joined,,
7465-ZZRVX,Joined,,
7501-VTYLJ,Joined,,
7521-YXVZY,Joined,,
7526-IVLYU,Joined,,
7537-RBWEA,Joined,,
7577-SWIFR,Joined,,
7590-VHVEG,Joined,,
7601-WFVZV,Joined,,
7617-EYGLW,Joined,,
7636-XUHWW,Joined,,
7698-YFGEZ,Joined,,
7721-DVEKZ,Joined,,
7729-JTEEC,Joined,,
7754-IXRMC,Joined,,
7764-BDPEE,Joined,,
7785-RDVIG,Joined,,
7794-JASDG,Joined,,
7808-DVWEP,Joined,,
7814-LEEVE,Joined,,
7823-JSOAG,Joined,,
7853-WNZSY,Joined,,
7878-RTCZG,Joined,,
7926-IJOOU,Joined,,
7952-OBOYL,Joined,,
8006-PYCSW,Joined,,
8040-MNRTF,Joined,,
8048-DSDFQ,Joined,,
8064-RAVOH,Joined,,
8150-QUDFX,Joined,,
8167-GJLRN,Joined,,
8180-AKMJV,Joined,,
8203-XJZRC,Joined,,
8262-COGGB,Joined,,
8267-KFGYD,Joined,,
8286-AFUYI,Joined,,
8309-IEYJD,Joined,,
8356-WUAOJ,Joined,,
8393-JMVMB,Joined,,
8445-DNBAE,Joined,,
8543-MSDMF,Joined,,
8559-WNQZS,Joined,,
8562-GHPPI,Joined,,
8566-YPRGL,Joined,,
8605-ITULD,Joined,,
8610-ZIKJJ,Joined,,
8617-ENBDS,Joined,,
8620-RJPZN,Joined,,
8654-DHAOW,Joined,,
8660-BUETV,Joined,,
8687-BAFGU,Joined,,
8695-WDYEA,Joined,,
8705-WZCYL,Joined,,
8710-YGLWG,Joined,,
8713-IGZSO,Joined,,
8720-RQSBJ,Joined,,
8739-QOTTN,Joined,,
8749-CLJXC,Joined,,
8757-TFHHJ,Joined,,
8775-ERLNB,Joined,,
8805-JNRAZ,Joined,,
8885-QSQBX,Joined,,
8896-BQTTI,Joined,,
8903-XEBGX,Joined,,
8909-BOLNL,Joined,,
8950-MTZNV,Joined,,
8963-JLGJT,Joined,,
8974-OVACP,Joined,,
8985-OOPOS,Joined,,
8992-CEUEN,Joined,,
9039-ZVJDC,Joined,,
9050-IKDZA,Joined,,
9101-NTIXF,Joined,,
9103-CXVOK,Joined,,
9108-EJFJP,Joined,,
9122-UMROB,Joined,,
9137-NOQKA,Joined,,
9214-EKVXR,Joined,,
9244-ZVAPM,Joined,,
9261-WDCAF,Joined,,
9277-JOOMO,Joined,,
9374-YOLBJ,Joined,,
9398-MMQTO,Joined,,
9426-SXNHE,Joined,,
9441-QHEVC,Joined,,
9505-SQFSW,Joined,,
9537-VHDTA,Joined,,
9572-WUKSB,Joined,,
9588-OZDMQ,Joined,,
9603-OAIHC,Joined,,
9605-WGJVW,Joined,,
9617-INGJY,Joined,,
9629-NHXFW,Joined,,
9631-XEYKE,Joined,,
9633-XQABV,Joined,,
9638-JIQYA,Joined,,
9643-AVVWI,Joined,,
9667-TKTVZ,Joined,,
9700-ZCLOT,Joined,,
9708-KFDBY,Joined,,
9717-QEBGU,Joined,,
9743-DQKQW,Joined,,
9752-ZNQUT,Joined,,
9753-OYLBX,Joined,,
9770-LXDBK,Joined,,
9799-CAYJJ,Joined,,
9818-XQCUV,Joined,,
9822-OAOVB,Joined,,
9840-EFJQB,Joined,,
9895-VFOXH,Joined,,
9962-BFPDU,Joined,,
9975-SKRNR,Joined,,
9992-UJOEL,Joined,,
0002-ORFBO,Stayed,,
0003-MKNFE,Stayed,,
0013-MHZWF,Stayed,,
0013-SMEOE,Stayed,,
0014-BMAQU,Stayed,,
0015-UOCOJ,Stayed,,
0016-QLJIS,Stayed,,
0017-DINOC,Stayed,,
0017-IUDMW,Stayed,,
0018-NYROU,Stayed,,
0019-EFAEP,Stayed,,
0019-GFNTW,Stayed,,
0020-INWCK,Stayed,,
0020-JDNXP,Stayed,,
0023-UYUPN,Stayed,,
0027-KWYKW,Stayed,,
0036-IHMOT,Stayed,,
0040-HALCW,Stayed,,
0042-JVWOJ,Stayed,,
0042-RLHYP,Stayed,,
0048-LUMLS,Stayed,,
0048-PIHNL,Stayed,,
0052-DCKON,Stayed,,
0052-YNYOT,Stayed,,
0056-EPFBG,Stayed,,
0057-QBUQH,Stayed,,
0058-EVZWM,Stayed,,
0060-FUALY,Stayed,,
0064-SUDOG,Stayed,,
0064-YIJGF,Stayed,,
0068-FIGTF,Stayed,,
0071-NDAFP,Stayed,,
0074-HDKDG,Stayed,,
0076-LVEPS,Stayed,,
0078-XZMHT,Stayed,,
0080-EMYVY,Stayed,,
0080-OROZO,Stayed,,
0082-OQIQY,Stayed,,
0083-PIVIK,Stayed,,
0089-IIQKO,Stayed,,
0093-EXYQL,Stayed,,
0096-BXERS,Stayed,,
0096-FCPUF,Stayed,,
0098-BOWSO,Stayed,,
0100-DUVFC,Stayed,,
0103-CSITQ,Stayed,,
0104-PPXDV,Stayed,,
0106-GHRQR,Stayed,,
0106-UGRDO,Stayed,,
0111-KLBQG,Stayed,,
0112-QAWRZ,Stayed,,
0114-IGABW,Stayed,,
0114-PEGZZ,Stayed,,
0114-RSRRW,Stayed,,
0118-JPNOY,Stayed,,
0121-SNYRK,Stayed,,
0123-CRBRT,Stayed,,
0128-MKWSG,Stayed,,
0129-KPTWJ,Stayed,,
0129-QMPDR,Stayed,,
0130-SXOUN,Stayed,,
0134-XWXCE,Stayed,,
0136-IFMYD,Stayed,,
0141-YEAYS,Stayed,,
0142-GVYSN,Stayed,,
0147-ESWWR,Stayed,,
0164-APGRB,Stayed,,
0164-XAIRP,Stayed,,
0168-XZKBB,Stayed,,
0174-QRVVY,Stayed,,
0177-PXBAT,Stayed,,
0178-SZBHO,Stayed,,
0181-RITDD,Stayed,,
0186-CAERR,Stayed,,
0187-QSXOE,Stayed,,
0187-WZNAB,Stayed,,
0191-EQUUH,Stayed,,
0191-ZHSKZ,Stayed,,
0196-JTUQI,Stayed,,
0197-PNKNK,Stayed,,
0201-MIBOL,Stayed,,
0206-OYVOC,Stayed,,
0206-TBWLC,Stayed,,
0208-BPQEJ,Stayed,,
0212-ISBBF,Stayed,,
0214-JHPFW,Stayed,,
0215-BQKGS,Stayed,,
0218-QNVAS,Stayed,,
0219-QAERP,Stayed,,
0221-NAUXK,Stayed,,
0221-WMXNQ,Stayed,,
0222-CNVPT,Stayed,,
0224-NIJLP,Stayed,,
0228-MAUWC,Stayed,,
0229-LFJAF,Stayed,,
0230-UBYPQ,Stayed,,
0230-WEQUW,Stayed,,
0233-FTHAV,Stayed,,
0234-TEVTT,Stayed,,
0237-YFUTL,Stayed,,
0238-WHBIQ,Stayed,,
0239-OXEXL,Stayed,,
0244-LGNFY,Stayed,,
0248-PGHBZ,Stayed,,
0253-ZTEOB,Stayed,,
0254-FNMCI,Stayed,,
0254-KCJGT,Stayed,,
0254-WWRKD,Stayed,,
0257-KXZGU,Stayed,,
0263-FJTQO,Stayed,,
0264-CNITK,Stayed,,
0265-PSUAE,Stayed,,
0266-CLZKZ,Stayed,,
0266-GMEAO,Stayed,,
0269-XFESX,Stayed,,
0270-THENM,Stayed,,
0274-JKUJR,Stayed,,
0277-BKSQP,Stayed,,
0277-ORXQS,Stayed,,
0281-CNTZX,Stayed,,
0282-NVSJS,Stayed,,
0285-INHLN,Stayed,,
0289-IVARM,Stayed,,
0292-WEGCH,Stayed,,
0295-QVKPB,Stayed,,
0297-RBCSG,Stayed,,
0298-XACET,Stayed,,
0301-FIDRB,Stayed,,
0301-KOBTQ,Stayed,,
0303-UNCIP,Stayed,,
0303-WMMRN,Stayed,,
0305-SQECB,Stayed,,
0307-BCOPK,Stayed,,
0308-GIQJT,Stayed,,
0308-IVGOK,Stayed,,
0310-SUCIN,Stayed,,
0310-VQXAM,Stayed,,
0311-QYWSS,Stayed,,
0314-TKOSI,Stayed,,
0315-LVCRK,Stayed,,
0318-ZOPWS,Stayed,,
0320-DWVTU,Stayed,,
0326-VDYXE,Stayed,,
0327-WFZSY,Stayed,,
0330-BGYZE,Stayed,,
0334-ZFJSR,Stayed,,
0336-KXKFK,Stayed,,
0336-PIKEI,Stayed,,
0343-QLUZP,Stayed,,
0345-XMMUG,Stayed,,
0347-UBKUZ,Stayed,,
0354-VXMJC,Stayed,,
0356-ERHVT,Stayed,,
0356-OBMAC,Stayed,,
0357-NVCRI,Stayed,,
0361-HJRDX,Stayed,,
0362-RAOQO,Stayed,,
0363-SVHYR,Stayed,,
0365-BZUWY,Stayed,,
0365-GXEZS,Stayed,,
0365-TRTPY,Stayed,,
0369-ZGOVK,Stayed,,
0373-AIVNJ,Stayed,,
0374-FIUCA,Stayed,,
0376-OIWME,Stayed,,
0377-JBKKT,Stayed,,
0378-CJKPV,Stayed,,
0379-DJQHR,Stayed,,
0380-NEAVX,Stayed,,
0380-ZCSBI,Stayed,,
0383-CLDDA,Stayed,,
0384-LPITE,Stayed,,
0384-RVBPI,Stayed,,
0386-CWRGM,Stayed,,
0392-BZIUW,Stayed,,
0394-YONDK,Stayed,,
0396-UKGAI,Stayed,,
0396-YCHWO,Stayed,,
0397-ZXWQF,Stayed,,
0401-WDBXM,Stayed,,
0402-OAMEN,Stayed,,
0404-AHASP,Stayed,,
0409-WTMPL,Stayed,,
0410-IPFTY,Stayed,,
0412-UCCNP,Stayed,,
0419-YAAPX,Stayed,,
0420-HLGXF,Stayed,,
0420-TXVSG,Stayed,,
0422-OHQHQ,Stayed,,
0422-UXFAP,Stayed,,
0423-UDIJQ,Stayed,,
0428-AXXLJ,Stayed,,
0428-IKYCP,Stayed,,
0430-IHCDJ,Stayed,,
0434-CSFON,Stayed,,
0436-TWFFZ,Stayed,,
0439-IFYUN,Stayed,,
0440-EKDCF,Stayed,,
0440-MOGPM,Stayed,,
0440-QEXBZ,Stayed,,
0440-UEDAI,Stayed,,
0442-TDYUO,Stayed,,
0442-ZXKVS,Stayed,,
0447-RXSGD,Stayed,,
0454-OKRCT,Stayed,,
0455-ENTCR,Stayed,,
0458-HEUZG,Stayed,,
0459-SPZHJ,Stayed,,
0463-TXOAK,Stayed,,
0463-ZSDNT,Stayed,,
0464-WJTKO,Stayed,,
0468-YRPXN,Stayed,,
0471-ARVMX,Stayed,,
0479-HMSWA,Stayed,,
0480-BIXDE,Stayed,,
0480-KYJVA,Stayed,,
0481-SUMCB,Stayed,,
0484-FFVBJ,Stayed,,
0484-JPBRU,Stayed,,
0485-ZBSLN,Stayed,,
0486-LGCCH,Stayed,,
0487-CRLZF,Stayed,,
0487-RPVUM,Stayed,,
0487-VVUVK,Stayed,,
0489-WMEMG,Stayed,,
0491-KAPQG,Stayed,,
0496-AHOOK,Stayed,,
0505-SPOOW,Stayed,,
0506-YLVKJ,Stayed,,
0508-SQWPL,Stayed,,
0512-FLFDW,Stayed,,
0513-RBGPE,Stayed,,
0516-OOHAR,Stayed,,
0516-QREYC,Stayed,,
0516-UXRMT,Stayed,,
0519-DRGTI,Stayed,,
0523-VNGTF,Stayed,,
0526-SXDJP,Stayed,,
0530-IJVDB,Stayed,,
0531-XBKMM,Stayed,,
0531-ZZJWQ,Stayed,,
0533-UCAAU,Stayed,,
0536-ACXIP,Stayed,,
0536-BGFMZ,Stayed,,
0536-ESJEP,Stayed,,
0537-QYZZN,Stayed,,
0547-HURJB,Stayed,,
0549-CYCQN,Stayed,,
0550-DCXLH,Stayed,,
0556-FJEGU,Stayed,,
0557-ASKVU,Stayed,,
0559-CKHUS,Stayed,,
0562-FGDCR,Stayed,,
0562-HKHML,Stayed,,
0562-KBDVM,Stayed,,
0564-MUUQK,Stayed,,
0565-JUPYD,Stayed,,
0567-GGCAC,Stayed,,
0567-XRHCU,Stayed,,
0570-BFQHT,Stayed,,
0572-ZJKLT,Stayed,,
0575-CUQOV,Stayed,,
0577-WHMEV,Stayed,,
0580-PIQHM,Stayed,,
0581-BXBUB,Stayed,,
0581-MDMPW,Stayed,,
0582-AVCLN,Stayed,,
0584-BJQGZ,Stayed,,
0585-EGDDA,Stayed,,
0594-UFTUL,Stayed,,
0595-ITUDF,Stayed,,
0599-XNYDO,Stayed,,
0602-DDUML,Stayed,,
0603-OLQDC,Stayed,,
0603-TPMIB,Stayed,,
0604-THJFP,Stayed,,
0607-MVMGC,Stayed,,
0608-JDVEC,Stayed,,
0613-WUXUM,Stayed,,
0619-OLYUR,Stayed,,
0620-DLSLK,Stayed,,
0620-XEFWH,Stayed,,
0621-CXBKL,Stayed,,
0621-HJWXJ,Stayed,,
0621-JFHOL,Stayed,,
0621-TSSMU,Stayed,,
0623-EJQEG,Stayed,,
0625-AFOHS,Stayed,,
0626-QXNGV,Stayed,,
0635-WKOLD,Stayed,,
0640-YJTPY,Stayed,,
0644-OQMDK,Stayed,,
0650-BWOZN,Stayed,,
0654-PQKDW,Stayed,,
0655-YDGFJ,Stayed,,
0657-DOGUM,Stayed,,
0661-KBKPA,Stayed,,
0661-KQHNK,Stayed,,
0661-WCQNQ,Stayed,,
0665-XHDJU,Stayed,,
0666-UXTJO,Stayed,,
0667-NSRGI,Stayed,,
0668-OGMHD,Stayed,,
0670-ANMUU,Stayed,,
0674-DGMAQ,Stayed,,
0674-GCDXG,Stayed,,
0675-NCDYU,Stayed,,
0678-RLHVP,Stayed,,
0679-TDGAK,Stayed,,
0682-USIXD,Stayed,,
0689-DSXGL,Stayed,,
0690-SRQID,Stayed,,
0691-NIKRI,Stayed,,
0696-UKTOX,Stayed,,
0699-NDKJM,Stayed,,
0701-RFGFI,Stayed,,
0701-TJSEF,Stayed,,
0704-VCUMB,Stayed,,
0707-HOVVN,Stayed,,
0708-LGSMF,Stayed,,
0708-SJDIS,Stayed,,
0716-BQNDX,Stayed,,
0722-SVSFK,Stayed,,
0723-FDLAY,Stayed,,
0723-VSOBE,Stayed,,
0725-CXOTM,Stayed,,
0727-BNRLG,Stayed,,
0730-BGQGF,Stayed,,
0730-KOAVE,Stayed,,
0731-EBJQB,Stayed,,
0732-OCQOC,Stayed,,
0739-UUAJR,Stayed,,
0742-LAFQK,Stayed,,
0743-HNPFG,Stayed,,
0743-HRVFF,Stayed,,
0744-BIKKF,Stayed,,
0744-GKNGE,Stayed,,
0749-IRGQE,Stayed,,
0750-EBAIU,Stayed,,
0750-EKNGL,Stayed,,
0754-EEBDC,Stayed,,
0756-MPZRL,Stayed,,
0757-WCUUZ,Stayed,,
0769-MURVM,Stayed,,
0771-CHWSK,Stayed,,
0771-WLCLA,Stayed,,
0774-IFUVM,Stayed,,
0774-RMNUW,Stayed,,
0780-XNZFN,Stayed,,
0784-GTUUK,Stayed,,
0784-ZQJZX,Stayed,,
0786-IVLAW,Stayed,,
0787-LHDYT,Stayed,,
0788-DXBFY,Stayed,,
0793-TWELN,Stayed,,
0794-YVSGE,Stayed,,
0795-GMVQO,Stayed,,
0795-LAFGP,Stayed,,
0795-XCCTE,Stayed,,
0799-DDIHE,Stayed,,
0804-XBFBV,Stayed,,
0804-YGEQV,Stayed,,
0810-BDHAW,Stayed,,
0810-DHDBD,Stayed,,
0811-GSDTP,Stayed,,
0813-TAXXS,Stayed,,
0815-MFZGM,Stayed,,
0820-FNRNX,Stayed,,
0822-QGCXA,Stayed,,
0824-VWDPO,Stayed,,
0825-CPPQH,Stayed,,
0827-ITJPH,Stayed,,
0829-DDVLK,Stayed,,
0829-XXPLX,Stayed,,
0831-JNISG,Stayed,,
0835-DUUIQ,Stayed,,
0835-JKADZ,Stayed,,
0839-JTCUD,Stayed,,
0839-QNXME,Stayed,,
0840-DCNZE,Stayed,,
0840-DFEZH,Stayed,,
0842-IWYCP,Stayed,,
0847-HGRML,Stayed,,
0848-SOMKO,Stayed,,
0848-ZGQIJ,Stayed,,
0851-DFJKB,Stayed,,
0853-NWIFK,Stayed,,
0853-TWRVK,Stayed,,
0854-UYHZD,Stayed,,
0856-NAOES,Stayed,,
0859-YGKFW,Stayed,,
0862-PRCBS,Stayed,,
0864-FVJNJ,Stayed,,
0867-LDTTC,Stayed,,
0868-VJRDR,Stayed,,
0869-PAPRP,Stayed,,
0872-CASZJ,Stayed,,
0872-JCPIB,Stayed,,
0880-FVFWF,Stayed,,
0885-HMGPY,Stayed,,
0887-WBJVH,Stayed,,
0895-LMRSF,Stayed,,
0895-LNKRC,Stayed,,
0895-UADGO,Stayed,,
0898-XCGTF,Stayed,,
0899-LIIBW,Stayed,,
0899-WZRSD,Stayed,,
0902-RFHOF,Stayed,,
0902-XKXPN,Stayed,,
0906-QVPMS,Stayed,,
0907-HQNTS,Stayed,,
0909-SDHNU,Stayed,,
0909-SELIE,Stayed,,
0913-XWSCN,Stayed,,
0916-KNFAJ,Stayed,,
0916-QOFDP,Stayed,,
0921-OHLVP,Stayed,,
0924-BJCRC,Stayed,,
0928-JMXNP,Stayed,,
0928-XUTSN,Stayed,,
0929-PECLO,Stayed,,
0930-EHUZA,Stayed,,
0931-MHTEM,Stayed,,
0932-YIXYU,Stayed,,
0936-NQLJU,Stayed,,
0939-EREMR,Stayed,,
0942-KOWSM,Stayed,,
0943-ZQPXH,Stayed,,
0945-TSONX,Stayed,,
0946-FKYTX,Stayed,,
0953-LGOVU,Stayed,,
0956-ACVZC,Stayed,,
0956-SYCWG,Stayed,,
0958-YHXGP,Stayed,,
0959-WHOKV,Stayed,,
0960-HUWBM,Stayed,,
0961-ZWLVI,Stayed,,
0962-CQPWQ,Stayed,,
0967-BMLBD,Stayed,,
0969-RGKCU,Stayed,,
0971-QIFJK,Stayed,,
0973-KYVNF,Stayed,,
0975-UYDTX,Stayed,,
0979-MOZQI,Stayed,,
0980-FEXWF,Stayed,,
0980-PVMRC,Stayed,,
0983-TATYJ,Stayed,,
0988-AADSA,Stayed,,
0993-OSGPT,Stayed,,
0997-YTLNY,Stayed,,
0999-QXNSA,Stayed,,
1004-NOZNR,Stayed,,
1013-QCWAM,Stayed,,
1015-JPFYW,Stayed,,
1016-DJTSV,Stayed,,
1017-FBQMM,Stayed,,
1020-JPQOW,Stayed,,
1022-RKXDR,Stayed,,
1023-BQXZE,Stayed,,
1024-KPRBB,Stayed,,
1025-FALIX,Stayed,,
1027-LKKQQ,Stayed,,
1028-FFNJK,Stayed,,
1032-MAELW,Stayed,,
1035-IPQPU,Stayed,,
1036-GUDCL,Stayed,,
1038-RQOST,Stayed,,
1042-HFUCW,Stayed,,
1043-UXOVO,Stayed,,
1045-LTCYT,Stayed,,
1047-NNCBF,Stayed,,
1047-RNXZV,Stayed,,
1049-FYSYG,Stayed,,
1051-EQPZR,Stayed,,
1052-QJIBV,Stayed,,
1053-MXTTK,Stayed,,
1057-FOGLZ,Stayed,,
1060-ENTOF,Stayed,,
1061-PNTHC,Stayed,,
1063-DHQJF,Stayed,,
1069-QJOEE,Stayed,,
1073-XXCZD,Stayed,,
1074-AMIOH,Stayed,,
1074-WVEVG,Stayed,,
1077-HUUJM,Stayed,,
1080-BWSYE,Stayed,,
1084-MNSMJ,Stayed,,
1085-LDWAM,Stayed,,
1087-GRUYI,Stayed,,
1088-AUUZZ,Stayed,,
1088-CNNKB,Stayed,,
1089-HDMKP,Stayed,,
1089-XZWHH,Stayed,,
1090-ESELR,Stayed,,
1090-PYKCI,Stayed,,
1091-SOZGA,Stayed,,
1092-WPIVQ,Stayed,,
1093-YSWCA,Stayed,,
1094-BKOSX,Stayed,,
1095-WGNGG,Stayed,,
1096-ADRUX,Stayed,,
1097-FSPVW,Stayed,,
1098-KFQEC,Stayed,,
1099-BTKWT,Stayed,,
1100-DDVRV,Stayed,,
1101-SSWAG,Stayed,,
1104-FEJAM,Stayed,,
1104-TNLZA,Stayed,,
1106-HRLKZ,Stayed,,
1110-KYLGQ,Stayed,,
1116-DXXDF,Stayed,,
1116-FRYVH,Stayed,,
1121-QSIVB,Stayed,,
1122-YJBCS,Stayed,,
1125-SNVCK,Stayed,,
1131-ALZWV,Stayed,,
1131-QQZEB,Stayed,,
1131-SUEKT,Stayed,,
1133-KXCGE,Stayed,,
1134-YWTYF,Stayed,,
1135-HIORI,Stayed,,
1136-XGEQU,Stayed,,
1137-DGOWI,Stayed,,
1139-WUOAH,Stayed,,
1140-UKVZG,Stayed,,
1142-IHLOO,Stayed,,
1150-FTQGN,Stayed,,
1153-GNOLC,Stayed,,
1154-HYWWO,Stayed,,
1159-WFSGR,Stayed,,
1162-ECVII,Stayed,,
1163-ONYEY,Stayed,,
1163-VIPRI,Stayed,,
1166-PQLGG,Stayed,,
1167-OYZJF,Stayed,,
1169-SAOCL,Stayed,,
1169-WCVAK,Stayed,,
1170-SASML,Stayed,,
1171-TYKUR,Stayed,,
1172-VIYBP,Stayed,,
1173-NOEYG,Stayed,,
1173-XZPYF,Stayed,,
1174-FGIFN,Stayed,,
1177-XZBJL,Stayed,,
1178-PZGAB,Stayed,,
1183-CANVH,Stayed,,
1187-WILMM,Stayed,,
1194-BHJYC,Stayed,,
1194-HVAIF,Stayed,,
1197-BVMVG,Stayed,,
1200-TUZHR,Stayed,,
1202-KKGFU,Stayed,,
1206-EHBDD,Stayed,,
1207-BLKSA,Stayed,,
1208-NBVFH,Stayed,,
1209-VFFOC,Stayed,,
1215-EXRMO,Stayed,,
1215-FIGMP,Stayed,,
1215-VFYVK,Stayed,,
1216-BGTSP,Stayed,,
1216-JWVUX,Stayed,,
1217-VASWC,Stayed,,
1219-NNDDO,Stayed,,
1221-GHZEP,Stayed,,
1222-KJNZD,Stayed,,
1222-LRYKO,Stayed,,
1223-UNPKS,Stayed,,
1226-IENZN,Stayed,,
1226-JZNKR,Stayed,,
1227-UDMZR,Stayed,,
1228-ZLNBX,Stayed,,
1229-RCALF,Stayed,,
1231-YNDEK,Stayed,,
1237-WIYYZ,Stayed,,
1240-HCBOH,Stayed,,
1241-EZFMJ,Stayed,,
1241-FPMOF,Stayed,,
1245-HARPS,Stayed,,
1247-QBVSH,Stayed,,
1248-DYXUB,Stayed,,
1251-STYSZ,Stayed,,
1257-SXUXQ,Stayed,,
1258-YMZNM,Stayed,,
1261-FWTTE,Stayed,,
1264-FUHCX,Stayed,,
1265-BCFEO,Stayed,,
1265-HVPZB,Stayed,,
1265-ZFOSD,Stayed,,
1266-NZYUI,Stayed,,
1269-FOYWN,Stayed,,
1270-XKUCC,Stayed,,
1271-UODNO,Stayed,,
1272-ILHFG,Stayed,,
1282-IHQAC,Stayed,,
1291-CUOCY,Stayed,,
1293-BSEUN,Stayed,,
1293-HHSHJ,Stayed,,
1297-VQDRP,Stayed,,
1298-PHBTI,Stayed,,
1299-AURJA,Stayed,,
1301-LOPVR,Stayed,,
1302-TPUBN,Stayed,,
1302-UHBDD,Stayed,,
1303-SRDOK,Stayed,,
1304-BCCFO,Stayed,,
1304-SEGFY,Stayed,,
1306-RPWXZ,Stayed,,
1307-ATKGB,Stayed,,
1307-TVUFB,Stayed,,
1309-XGFSN,Stayed,,
1310-QRITU,Stayed,,
1319-YLZJG,Stayed,,
1320-GVNHT,Stayed,,
1320-REHCS,Stayed,,
1325-USMEC,Stayed,,
1328-EUZHC,Stayed,,
1329-VHWNP,Stayed,,
1333-PBMXB,Stayed,,
1334-PDUKM,Stayed,,
1335-HQMKX,Stayed,,
1335-MXCSE,Stayed,,
1335-NTIUC,Stayed,,
1336-EZFZY,Stayed,,
1337-BOZWO,Stayed,,
1338-CECEE,Stayed,,
1345-GKDZZ,Stayed,,
1345-ZUKID,Stayed,,
1346-PJWTK,Stayed,,
1346-UFHAX,Stayed,,
1347-KTTTA,Stayed,,
1352-HNSAW,Stayed,,
1352-VHKAJ,Stayed,,
1353-GHZOS,Stayed,,
1353-LJWEM,Stayed,,
1354-YZFNB,Stayed,,
1355-KUSBG,Stayed,,
1356-MKYSK,Stayed,,
1357-BIJKI,Stayed,,
1357-MVDOZ,Stayed,,
1360-JYXKQ,Stayed,,
1360-RCYRT,Stayed,,
1360-XFJMR,Stayed,,
1370-GGAWX,Stayed,,
1371-DWPAZ,Stayed,,
