customer_id,gender,age,married,number_of_dependents,number_of_referrals,tenure_in_months,offer,zip_code,customer_status
7297-DVYGA,Female,61,false,0,0,51,Offer B,91790,Stayed
7876-AEHIG,Female,48,false,0,0,51,None,94015,Stayed
7921-LMDFQ,Male,69,false,0,0,51,None,91910,Stayed
8276-MQBYC,Male,70,false,0,0,51,Offer B,90028,Churned
8672-OAUPW,Male,48,false,0,0,51,None,92883,Stayed
8701-DGLVH,Male,36,false,0,0,51,None,95624,Stayed
8945-MUQUF,Male,22,false,0,0,51,Offer B,92028,Churned
9036-CSKBW,Female,62,false,0,0,51,None,95033,Stayed
9060-HJJRW,Female,52,false,0,0,51,None,90232,Stayed
9134-WYRVP,Male,51,false,0,0,51,Offer B,94585,Stayed
0222-CNVPT,Male,69,false,0,0,52,Offer B,95820,Stayed
0463-TXOAK,Male,26,false,1,0,52,None,95653,Stayed
0523-VNGTF,Female,78,false,0,0,52,None,91352,Stayed
0750-EBAIU,Male,43,false,0,0,52,Offer B,92590,Stayed
0810-DHDBD,Female,31,false,0,0,52,None,94928,Stayed
0823-HSCDJ,Male,76,false,0,0,52,None,92592,Churned
0946-FKYTX,Male,42,false,0,0,52,Offer B,93274,Stayed
1241-FPMOF,Male,31,false,0,0,52,None,90740,Stayed
1320-REHCS,Male,75,false,0,0,52,None,90301,Stayed
1428-IEDPR,Male,54,false,0,0,52,None,95816,Stayed
2252-NKNSI,Male,63,false,0,0,52,None,93905,Stayed
3212-KXOCR,Male,62,false,0,0,52,None,90302,Stayed
3657-COGMW,Female,76,false,0,0,52,None,93405,Stayed
4062-HBMOS,Male,33,false,0,0,52,Offer B,96003,Stayed
4070-OKWVH,Female,60,true,0,0,52,Offer B,91752,Stayed
4143-HHPMK,Male,46,false,0,0,52,None,91345,Churned
4549-ZDQYY,Female,35,false,0,0,52,None,90505,Stayed
4568-KNYWR,Male,56,false,0,0,52,None,92831,Stayed
4983-CLMLV,Female,30,true,0,0,52,None,92027,Stayed
5343-SGUBI,Female,43,false,0,0,52,Offer B,94518,Stayed
5385-SUIRI,Male,69,true,0,0,52,None,95315,Churned
5762-TJXGK,Female,40,false,0,0,52,Offer B,95692,Stayed
5792-JALQC,Female,78,false,0,0,52,Offer B,94901,Stayed
6075-QMNRR,Female,33,false,0,0,52,Offer B,96109,Stayed
6203-HBZPA,Male,57,false,0,0,52,None,95436,Stayed
6769-DCQLI,Male,21,false,0,0,52,None,94567,Churned
6900-RBKER,Male,32,false,0,0,52,Offer B,95120,Stayed
7109-CQYUZ,Male,34,false,0,0,52,None,90210,Stayed
7639-LIAYI,Male,23,false,0,0,52,Offer B,90057,Stayed
7693-QPEFS,Male,75,false,0,0,52,Offer B,95017,Stayed
7963-SHNDT,Female,63,false,0,0,52,None,94062,Stayed
8191-XWSZG,Female,57,false,0,0,52,Offer B,90018,Stayed
8668-KNZTI,Male,42,false,0,0,52,None,95834,Stayed
8705-DWKTI,Male,58,false,0,0,52,None,95543,Stayed
8777-PVYGU,Female,36,true,0,0,52,Offer B,95225,Stayed
8878-RYUKI,Female,30,false,0,0,52,None,90803,Stayed
9170-ARBTB,Female,41,true,0,0,52,None,95018,Stayed
9249-FXSCK,Female,20,false,0,0,52,Offer B,95220,Churned
9503-XJUME,Male,23,false,2,0,52,None,94924,Stayed
9541-PWTWO,Female,32,false,0,0,52,Offer B,95573,Stayed
0320-DWVTU,Female,46,false,0,0,53,Offer B,93656,Stayed
0440-UEDAI,Female,59,false,0,0,53,None,96014,Stayed
0607-DAAHE,Male,62,false,0,0,53,Offer B,95961,Churned
0621-CXBKL,Female,62,false,0,0,53,Offer B,95228,Stayed
0678-RLHVP,Female,33,false,0,0,53,Offer B,94065,Stayed
0843-WTBXE,Male,38,false,0,0,53,None,92126,Churned
2675-IJRGJ,Male,62,false,0,0,53,None,94621,Stayed
3055-OYMSE,Female,75,false,0,0,53,None,95070,Stayed
3160-TYXLT,Male,37,false,0,0,53,Offer B,93552,Stayed
3251-YMVWZ,Male,34,false,0,0,53,Offer B,95249,Stayed
3785-KTYSH,Male,24,false,0,0,53,None,91345,Stayed
4598-ZADCK,Female,34,false,0,0,53,None,95449,Stayed
4632-XJMEX,Male,20,false,2,0,53,Offer B,93650,Stayed
4648-YPBTM,Male,35,false,0,0,53,None,91007,Stayed
5195-KPUNQ,Female,72,false,0,0,53,Offer B,96051,Stayed
5206-XZZQI,Male,56,false,0,0,53,Offer B,92867,Stayed
5447-WZAFP,Female,22,false,0,0,53,Offer B,92008,Stayed
5944-UGLLK,Male,62,false,0,0,53,Offer B,95425,Stayed
6313-GIDIT,Male,73,false,0,0,53,None,95468,Churned
6349-JDHQP,Female,62,false,0,0,53,None,93625,Stayed
6777-TGHTM,Female,44,false,0,0,53,None,94122,Churned
7470-DYNOE,Male,37,false,0,0,53,Offer B,91789,Stayed
8189-HBVRW,Female,50,false,0,0,53,None,90005,Stayed
9391-LMANN,Male,38,false,3,0,53,Offer B,90660,Stayed
9504-YAZWB,Female,28,false,0,0,53,None,92561,Stayed
9677-AVKED,Female,55,false,2,0,53,None,91750,Stayed
9770-KXGQU,Female,52,false,0,0,53,None,92555,Stayed
9814-AOUDH,Male,29,false,0,0,53,Offer B,95912,Stayed
9822-BIIGN,Male,61,true,3,0,53,Offer B,94024,Stayed
0017-DINOC,Male,47,false,0,0,54,None,92091,Stayed
0406-BPDVR,Female,75,true,0,0,54,Offer B,93277,Churned
0877-SDMBN,Female,20,false,0,0,54,None,92126,Churned
0931-MHTEM,Female,36,false,0,0,54,None,96010,Stayed
0956-ACVZC,Female,23,false,0,0,54,None,94947,Stayed
1114-CENIM,Male,43,false,2,0,54,None,92582,Churned
1732-FEKLD,Female,30,false,0,0,54,Offer B,92662,Stayed
2228-BZDEE,Female,45,false,0,0,54,Offer B,94566,Stayed
2453-SAFNS,Female,68,false,0,0,54,Offer B,96116,Stayed
2651-ZCBXV,Male,49,false,0,0,54,Offer B,91501,Stayed
3662-FXJFO,Female,44,false,0,0,54,Offer B,90278,Stayed
4402-FTBXC,Male,55,false,0,0,54,None,95449,Stayed
4525-VZCZG,Male,58,false,1,0,54,None,95385,Stayed
4636-OLWOE,Male,20,false,2,0,54,Offer B,95540,Stayed
4676-WLUHT,Male,51,false,0,0,54,Offer B,93522,Stayed
5020-ZSTTY,Female,70,false,0,0,54,Offer B,92122,Churned
5126-RCXYW,Male,41,true,1,0,54,Offer B,91803,Stayed
5136-GFPMB,Male,44,false,0,0,54,Offer B,91978,Stayed
5243-SAOTC,Male,36,false,0,0,54,Offer B,92003,Stayed
5331-RGMTT,Male,67,true,0,0,54,None,95468,Stayed
5515-AKOAJ,Female,38,false,0,0,54,None,90716,Churned
6008-NAIXK,Male,72,false,0,0,54,None,95665,Stayed
6035-RIIOM,Female,39,false,0,0,54,None,96114,Stayed
6250-CGGUN,Male,41,false,0,0,54,Offer B,95627,Stayed
6838-YAUVY,Female,26,false,0,0,54,None,94952,Stayed
6987-XQSJT,Female,68,false,0,0,54,None,95525,Churned
7029-IJEJK,Female,52,false,0,0,54,None,90059,Stayed
7054-DMVAS,Male,47,false,0,0,54,None,95470,Stayed
7055-VKGDA,Male,31,false,0,0,54,Offer B,95612,Churned
7427-AUFPY,Male,27,false,0,0,54,None,95951,Stayed
7609-YBPXG,Male,60,false,0,0,54,None,92602,Stayed
7994-XIRTR,Male,79,false,0,0,54,Offer B,95747,Stayed
8058-DMYRU,Male,69,false,0,0,54,None,91208,Stayed
8097-VBQTZ,Male,61,false,0,0,54,Offer B,92806,Stayed
8144-DGHXP,Female,46,false,0,0,54,None,95948,Stayed
9079-YEXQJ,Female,56,false,0,0,54,None,91710,Churned
9507-HSMMZ,Male,48,false,0,0,54,Offer B,91362,Stayed
0334-ZFJSR,Female,41,true,0,0,55,None,92123,Stayed
0412-UCCNP,Male,20,false,0,0,55,None,92332,Stayed
0486-HECZI,Male,37,true,1,0,55,None,90504,Churned
0727-BMPLR,Female,66,false,0,0,55,None,93706,Churned
0813-TAXXS,Male,48,false,0,0,55,None,95511,Stayed
1264-BYWMS,Male,40,false,0,0,55,Offer B,95329,Churned
1925-LFCZZ,Male,71,false,0,0,55,None,91963,Stayed
2101-RANCD,Female,50,false,0,0,55,None,95762,Stayed
2338-BQEZT,Female,38,false,0,0,55,Offer B,94070,Stayed
3005-NFMTA,Male,73,false,0,0,55,Offer B,91354,Churned
3162-KKZXO,Female,75,false,0,0,55,None,95610,Stayed
6051-PTVNS,Female,31,true,1,0,55,Offer B,93205,Stayed
6968-GMKPR,Female,39,false,0,0,55,Offer B,96033,Stayed
7009-PCARS,Male,53,false,2,0,55,Offer B,95215,Stayed
7269-JISCY,Female,48,false,0,0,55,None,90720,Stayed
7753-USQYQ,Male,47,false,0,0,55,Offer B,91792,Stayed
7879-CGSFV,Male,19,false,0,0,55,Offer B,92386,Stayed
8016-NCFVO,Male,70,false,0,0,55,None,91203,Stayed
8034-RYTVV,Female,19,false,0,0,55,None,92688,Stayed
9018-PCIOK,Female,63,false,0,0,55,Offer B,94560,Stayed
9591-YVTEB,Male,77,false,0,0,55,Offer B,91950,Stayed
0019-GFNTW,Female,39,false,0,0,56,None,93441,Stayed
0356-OBMAC,Female,80,false,0,0,56,None,92596,Stayed
0621-TSSMU,Male,29,true,0,0,56,None,90270,Stayed
0880-FVFWF,Male,32,false,0,0,56,Offer B,94550,Stayed
0899-WZRSD,Male,31,false,0,0,56,None,90292,Stayed
1004-NOZNR,Male,71,false,2,0,56,Offer B,95442,Stayed
1450-SKCVI,Female,22,false,0,0,56,None,92014,Churned
2208-UGTGR,Male,62,false,0,0,56,Offer B,93666,Stayed
2673-CXQEU,Female,73,false,0,0,56,None,90247,Stayed
3143-ILDAL,Male,21,false,0,0,56,None,91732,Churned
3489-VSFRD,Female,32,false,0,0,56,Offer B,95490,Stayed
3646-ITDGM,Female,42,false,0,0,56,Offer B,95822,Stayed
4007-NHVHI,Female,69,false,0,0,56,None,95673,Stayed
4010-YLMVT,Female,25,false,0,0,56,Offer B,92399,Stayed
4299-OPXEJ,Female,57,false,0,0,56,Offer B,90301,Stayed
4369-NYSCF,Male,61,false,0,0,56,Offer B,94606,Stayed
4521-WFJAI,Male,52,false,0,0,56,None,95825,Stayed
4597-ELFTS,Male,57,false,0,0,56,None,91206,Churned
4612-THJBS,Female,68,false,0,0,56,None,93270,Churned
4840-ORQXB,Female,67,false,0,0,56,None,91024,Stayed
4849-PYRLQ,Female,80,false,0,0,56,None,94536,Stayed
4872-VXRIL,Male,22,false,0,0,56,Offer B,93536,Stayed
4913-EHYUI,Male,80,true,0,0,56,Offer B,93201,Churned
5035-PGZXH,Female,49,false,0,0,56,None,95926,Stayed
5893-PYOLZ,Male,55,false,0,0,56,Offer B,94578,Stayed
6128-DAFVY,Female,58,false,0,0,56,None,95490,Stayed
6664-FPDAC,Female,77,false,0,0,56,Offer B,92115,Churned
6922-NCEDI,Male,38,false,0,0,56,Offer B,92627,Stayed
7901-TBKJX,Male,76,false,0,0,56,None,92278,Stayed
8626-XHBIE,Male,48,false,3,0,56,Offer B,93656,Stayed
8677-HDZEE,Female,42,false,0,0,56,Offer B,92561,Stayed
9150-HEPMB,Male,57,false,0,0,56,None,92882,Stayed
0602-DDUML,Female,21,false,0,0,57,None,92028,Stayed
0716-BQNDX,Male,77,false,0,0,57,None,93637,Stayed
0780-XNZFN,Male,60,false,0,0,57,None,94618,Stayed
1023-BQXZE,Male,30,false,0,0,57,None,95203,Stayed
1139-WUOAH,Male,33,false,0,0,57,None,95251,Stayed
1447-PJGGA,Female,39,false,0,0,57,None,92117,Churned
2883-ILGWO,Male,68,false,0,0,57,None,90222,Stayed
2972-YDYUW,Female,47,false,0,0,57,None,93260,Stayed
3164-YAXFY,Male,56,false,0,0,57,Offer B,95311,Stayed
3259-KNMRR,Male,72,false,0,0,57,Offer B,91020,Stayed
4628-CTTLA,Male,23,false,0,0,57,Offer B,93657,Churned
4685-ERGHK,Male,45,false,0,0,57,Offer B,95543,Stayed
4884-TVUQF,Female,80,false,0,0,57,Offer B,95465,Stayed
4990-ALDGW,Male,37,false,0,0,57,None,90033,Stayed
5236-PERKL,Female,38,false,0,0,57,None,93553,Churned
5240-CAOYT,Female,30,false,0,0,57,None,93022,Stayed
5414-OFQCB,Male,34,false,0,0,57,None,93230,Stayed
6169-PGNCD,Female,61,false,0,0,57,None,96137,Stayed
6195-MELTI,Male,57,false,0,0,57,None,94523,Stayed
6217-KDYWC,Male,58,false,0,0,57,None,90717,Stayed
6463-MVYRY,Female,67,false,0,0,57,Offer B,94301,Stayed
7164-BPTUT,Male,55,false,2,0,57,Offer B,92220,Stayed
7493-GVFIO,Male,56,false,0,0,57,Offer B,95202,Stayed
7733-UDMTP,Female,65,false,0,0,57,Offer B,93726,Stayed
8464-EETCQ,Male,45,false,0,0,57,None,93905,Stayed
8468-EHYJA,Female,32,true,0,0,57,Offer B,92266,Stayed
8745-PVESG,Female,44,false,0,0,57,None,92067,Stayed
8996-ZROXE,Male,78,false,0,0,57,Offer B,95553,Stayed
0556-FJEGU,Male,26,false,0,0,58,Offer B,94549,Stayed
1231-YNDEK,Male,49,false,0,0,58,None,96002,Stayed
1502-XFCVR,Female,57,false,0,0,58,Offer B,90038,Churned
1867-TJHTS,Female,47,false,0,0,58,None,95817,Stayed
2000-MPKCA,Female,51,false,0,0,58,Offer B,90732,Stayed
2239-JALAW,Male,20,false,0,0,58,Offer B,92027,Churned
2371-KFUOG,Male,54,false,0,0,58,Offer B,92025,Stayed
2386-OWURY,Female,20,false,0,0,58,None,92399,Stayed
3685-YLCMQ,Male,34,false,0,0,58,Offer B,95935,Churned
3969-JQABI,Female,47,true,0,0,58,None,94303,Stayed
5356-KZCKT,Male,42,false,0,0,58,Offer B,90503,Stayed
5567-GZKQY,Male,58,false,0,0,58,Offer B,93257,Stayed
5614-DNZCE,Female,56,false,0,0,58,None,95257,Stayed
5995-LFTLE,Male,39,false,0,0,58,None,95457,Stayed
6968-MHOMU,Male,53,true,0,0,58,None,95970,Stayed
7824-PANSQ,Male,52,false,0,0,58,None,93546,Stayed
8331-ZXFOE,Female,56,false,0,0,58,None,95054,Stayed
8361-LBRDI,Female,31,false,0,0,58,Offer B,94574,Stayed
9084-OAYKL,Male,29,false,0,0,58,Offer B,95456,Stayed
9661-JALZV,Female,23,false,0,0,58,Offer B,93422,Stayed
0397-GZBBC,Male,70,true,0,0,59,None,93665,Churned
0603-TPMIB,Female,40,true,2,0,59,Offer B,93452,Stayed
1955-IBMMB,Male,47,false,0,0,59,None,94933,Stayed
2890-WFBHU,Female,26,false,0,0,59,Offer B,95563,Stayed
2931-VUVJN,Female,71,true,0,0,59,None,92562,Stayed
3313-QKNKB,Male,24,true,0,0,59,Offer B,93953,Churned
3349-ANQNH,Female,70,false,0,0,59,None,93616,Stayed
3863-QSTYI,Male,60,false,0,0,59,None,92691,Stayed
4458-KVRBJ,Male,25,false,0,0,59,None,95110,Stayed
4560-WQAQW,Female,62,false,0,0,59,Offer B,91948,Stayed
5075-JSDKI,Female,64,false,0,0,59,Offer B,95258,Stayed
6168-YBYNP,Male,19,false,0,0,59,Offer B,91321,Stayed
6323-AYBRX,Male,51,false,0,0,59,None,91762,Churned
6627-CFOSN,Female,54,false,0,0,59,Offer B,93637,Stayed
6917-YACBP,Female,80,false,0,0,59,Offer B,92027,Stayed
7346-MEDWM,Female,48,false,0,0,59,Offer B,92234,Stayed
8295-KMENE,Female,33,true,1,0,59,None,91321,Stayed
8788-DOXSU,Male,46,false,0,0,59,None,93225,Stayed
9102-OXKFY,Male,35,false,0,0,59,Offer B,95922,Stayed
9128-CPXKI,Female,36,false,0,0,59,None,95659,Stayed
9501-UKKNL,Male,43,false,0,0,59,None,91765,Stayed
9581-GVBXT,Male,59,true,2,0,59,Offer B,93455,Stayed
9845-PEEKO,Female,71,false,0,0,59,None,95007,Stayed
0233-FTHAV,Female,24,false,0,0,60,None,95334,Stayed
0343-QLUZP,Male,38,false,0,0,60,Offer B,95111,Stayed
1215-FIGMP,Male,27,false,0,0,60,Offer B,90077,Stayed
1699-UOTXU,Male,24,false,0,0,60,Offer B,95305,Stayed
2001-EWBQU,Female,23,false,0,0,60,None,95210,Stayed
2054-PJOCK,Female,32,false,0,0,60,None,92881,Stayed
2525-GVKQU,Female,60,false,0,0,60,Offer B,93453,Stayed
3070-BDOQC,Female,38,false,0,0,60,None,95827,Stayed
3170-GWYKC,Female,30,false,0,0,60,None,95385,Stayed
3428-MMGUB,Male,34,false,0,0,60,None,95471,Stayed
3507-GASNP,Male,49,false,2,0,60,Offer B,91602,Stayed
3680-CTHUH,Male,22,false,0,0,60,None,95549,Stayed
3716-LRGXK,Male,27,true,0,0,60,None,95136,Stayed
3915-ODIYG,Male,72,false,0,0,60,None,94931,Stayed
5073-WXOYN,Female,58,false,0,0,60,Offer B,94002,Churned
5110-CHOPY,Female,61,false,0,0,60,None,92009,Stayed
5298-GSTLM,Female,74,false,0,0,60,Offer B,95817,Stayed
5872-OEQNH,Female,29,false,0,0,60,Offer B,95608,Stayed
6901-GOGZG,Male,28,false,1,0,60,Offer B,93532,Stayed
7114-AEOZE,Female,53,false,0,0,60,Offer B,96010,Stayed
7581-EBBOU,Female,49,false,0,0,60,None,95689,Stayed
7752-XUSCI,Female,20,false,0,0,60,None,92325,Churned
7945-HLKEA,Female,29,false,0,0,60,None,94019,Stayed
8651-ENBZX,Female,68,false,0,0,60,None,95636,Churned
8782-NUUOL,Male,62,false,0,0,60,None,95934,Stayed
9087-EYCPR,Female,63,false,0,0,60,Offer B,95336,Stayed
1698-XFZCI,Male,30,false,0,0,61,Offer B,90701,Stayed
2252-JHJGE,Male,24,false,0,0,61,Offer B,91352,Stayed
2481-SBOYW,Female,62,false,1,0,61,Offer B,92405,Stayed
2863-IMQDR,Female,52,false,0,0,61,None,92130,Stayed
3090-HAWSU,Male,44,false,0,0,61,None,91107,Churned
3166-PNEOF,Female,57,false,0,0,61,Offer B,94596,Stayed
3214-IYUUQ,Female,19,true,0,0,61,None,95665,Stayed
3642-GKTCT,Female,58,false,0,0,61,Offer B,92057,Stayed
3654-ARMGP,Female,60,false,0,0,61,None,90064,Stayed
4488-KQFDT,Female,21,false,0,0,61,Offer B,91945,Stayed
4825-XJGDM,Female,59,false,0,0,61,Offer B,96057,Stayed
5734-EJKXG,Female,25,false,0,0,61,Offer B,95944,Stayed
6804-GDMOI,Female,39,false,0,0,61,None,92823,Churned
7157-SMCFK,Male,32,false,2,0,61,Offer B,91355,Stayed
7251-XFOIL,Female,60,false,0,0,61,Offer B,95311,Stayed
8241-JUIQO,Female,24,false,0,0,61,Offer B,94086,Stayed
8434-VGEQQ,Male,24,true,0,0,61,Offer B,93434,Stayed
8535-SFUTN,Male,21,false,0,0,61,Offer B,92555,Stayed
0516-UXRMT,Female,27,false,0,0,62,None,93033,Stayed
0847-HGRML,Male,44,false,2,0,62,None,92258,Stayed
0885-HMGPY,Male,55,false,0,0,62,Offer B,95545,Stayed
1221-GHZEP,Female,45,false,0,0,62,None,92544,Stayed
2363-BJLSL,Male,49,false,0,0,62,Offer B,91902,Stayed
2382-BCKQJ,Female,41,false,0,0,62,Offer B,92027,Churned
2957-JIRMN,Female,69,false,0,0,62,None,94591,Stayed
3009-JWMPU,Male,58,false,0,0,62,Offer B,93624,Churned
3249-VHRIP,Female,38,false,0,0,62,Offer B,95629,Stayed
3635-QQRQD,Male,19,false,0,0,62,None,92281,Stayed
3658-QQJYD,Male,56,false,0,0,62,Offer B,90401,Stayed
3970-XGJDU,Female,45,false,0,0,62,None,91307,Stayed
4335-BSMJS,Female,55,false,0,0,62,None,93657,Stayed
5445-PZWGX,Male,63,false,0,0,62,Offer B,94535,Churned
5656-JAMLX,Male,29,false,0,0,62,None,94904,Stayed
6134-KWTBV,Male,43,false,0,0,62,None,91724,Stayed
6388-TABGU,Male,48,false,0,0,62,Offer B,90011,Stayed
6485-QXWWE,Female,51,false,3,0,62,Offer B,96071,Stayed
6794-HKIAJ,Male,44,false,0,0,62,None,90278,Stayed
7274-CGTOD,Male,21,false,0,0,62,None,94963,Stayed
7572-KPVKK,Male,44,false,1,0,62,Offer B,94024,Stayed
7608-RGIRO,Male,62,false,1,0,62,Offer B,95901,Stayed
8184-WMOFI,Male,47,true,0,0,62,None,93702,Stayed
8390-FESFV,Female,60,false,0,0,62,None,95472,Stayed
8894-JVDCV,Female,39,false,0,0,62,Offer B,92505,Stayed
8920-NAVAY,Male,66,false,0,0,62,None,90045,Stayed
9391-YZEJW,Female,42,false,0,0,62,Offer B,94043,Stayed
9480-BQJEI,Male,35,false,0,0,62,None,95837,Stayed
0565-JUPYD,Male,26,false,0,0,63,None,94510,Stayed
0674-GCDXG,Male,20,false,0,0,63,Offer B,93308,Stayed
0929-PECLO,Female,74,false,0,0,63,Offer B,95548,Stayed
1110-KYLGQ,Female,46,false,0,0,63,None,95008,Stayed
1656-DRSMG,Female,40,false,0,0,63,Offer B,95973,Stayed
1705-GUHPV,Female,64,false,0,0,63,Offer B,90056,Stayed
2748-MYRVK,Female,22,false,0,0,63,Offer B,93702,Churned
3055-VTCGS,Female,35,false,0,0,63,Offer B,90605,Stayed
3134-DSHVC,Female,49,false,0,0,63,None,95205,Stayed
4006-HKYHO,Male,24,false,0,0,63,None,93311,Stayed
4159-NAAIX,Female,24,false,0,0,63,None,95070,Stayed
4191-XOVOM,Male,25,false,0,0,63,Offer B,94611,Stayed
4671-VJLCL,Female,36,false,0,0,63,Offer B,90046,Stayed
4890-VMUAV,Male,46,false,0,0,63,Offer B,91901,Stayed
5125-CNDSP,Male,48,false,0,0,63,Offer B,93605,Stayed
5193-QLVZB,Male,52,false,0,0,63,Offer B,96009,Stayed
5574-NXZIU,Male,36,false,0,0,63,None,93440,Stayed
5799-JRCZO,Female,48,false,1,0,63,None,95960,Stayed
6121-TNHBO,Female,71,false,0,0,63,Offer B,95822,Stayed
6741-QRLUP,Female,50,false,0,0,63,None,94950,Stayed
7537-CBQUZ,Male,68,false,0,0,63,None,95012,Stayed
7643-RCHXS,Female,31,true,3,0,63,Offer B,96065,Stayed
7820-ZYGNY,Male,33,false,0,0,63,None,91746,Stayed
8405-IGQFX,Female,41,false,0,0,63,Offer B,93517,Stayed
8838-GPHZP,Female,25,false,0,0,63,None,92866,Stayed
9625-RZFUK,Male,47,true,1,0,63,None,94502,Stayed
9639-BUJXT,Male,50,false,0,0,63,None,92071,Stayed
9953-ZMKSM,Male,28,false,0,0,63,Offer B,94564,Stayed
9968-FFVVH,Male,20,false,0,0,63,None,95469,Stayed
0083-PIVIK,Male,25,false,0,0,64,None,96134,Stayed
0595-ITUDF,Male,21,true,1,0,64,None,94930,Stayed
0744-GKNGE,Female,31,true,2,0,64,Offer B,90305,Stayed
1080-BWSYE,Male,76,true,0,0,64,None,92618,Stayed
2324-EFHVG,Male,37,false,0,0,64,None,94609,Stayed
2616-FLVQC,Male,42,false,0,0,64,None,95468,Stayed
2636-SJDOU,Male,34,false,0,0,64,None,90740,Stayed
2722-VOJQL,Male,30,false,0,0,64,None,92126,Churned
5074-FBGHB,Male,47,false,0,0,64,None,95019,Stayed
5223-UZAVK,Male,51,false,0,0,64,Offer B,95686,Stayed
5921-NGYRH,Male,40,true,0,0,64,Offer B,95979,Stayed
6139-ZZRBQ,Male,79,false,0,0,64,None,95746,Stayed
6211-WHMYA,Female,77,false,0,0,64,None,91915,Stayed
7359-SSBJK,Female,80,false,0,0,64,Offer B,90605,Churned
7426-GSWPO,Male,78,false,0,0,64,Offer B,96122,Stayed
7508-DQAKK,Female,21,false,0,0,64,None,95682,Stayed
8060-HIWJJ,Male,35,false,0,0,64,Offer B,95648,Stayed
8495-LJDFO,Female,76,false,0,0,64,None,92688,Stayed
8592-PLTMQ,Female,53,false,0,0,64,Offer B,92335,Stayed
8659-HDIYE,Female,68,false,0,0,64,None,90067,Stayed
8869-LIHMK,Female,51,false,0,0,64,None,93930,Stayed
8979-CAMGB,Male,67,false,0,0,64,None,95687,Stayed
9361-YNQWJ,Female,36,false,0,0,64,Offer B,94609,Stayed
9405-GPBBG,Female,42,false,0,0,64,None,93921,Stayed
9518-RWHZL,Female,39,false,0,0,64,None,95663,Churned
9570-KYEUA,Male,38,false,0,0,64,Offer B,93429,Stayed
9974-JFBHQ,Male,31,false,1,0,64,Offer B,93616,Stayed
0623-EJQEG,Male,50,false,0,0,65,Offer B,95247,Stayed
0960-HUWBM,Male,40,true,3,0,65,Offer B,95668,Stayed
2097-YVPKN,Male,56,false,0,0,65,None,95448,Stayed
2307-FYNNL,Male,67,false,0,0,65,None,90638,Stayed
2560-PPCHE,Female,22,false,0,0,65,None,92649,Stayed
2580-ATZSQ,Female,55,true,2,0,65,Offer B,95123,Stayed
2662-NNTDK,Male,50,false,0,0,65,Offer B,96107,Stayed
2753-JMMCV,Male,41,false,0,0,65,Offer B,93446,Stayed
3197-NNYNB,Male,47,false,0,0,65,Offer B,93928,Stayed
3571-RFHAR,Male,60,false,0,0,65,Offer B,93060,Churned
3729-OWRVL,Male,80,false,0,0,65,None,93256,Stayed
5666-MBJPT,Male,22,false,0,0,65,Offer B,93304,Stayed
5982-XMDEX,Female,42,false,0,0,65,Offer B,93203,Stayed
6067-NGCEU,Female,50,false,0,0,65,None,90290,Stayed
6266-QHOJZ,Female,47,false,0,0,65,None,90717,Stayed
6333-YDVLT,Male,61,false,0,0,65,None,94607,Stayed
6723-CEGQI,Female,33,false,2,0,65,None,95524,Stayed
6916-HIJSE,Female,57,false,0,0,65,None,93725,Stayed
6990-YNRIO,Male,53,true,0,0,65,None,91301,Churned
7188-CBBBA,Female,59,false,0,0,65,None,91748,Stayed
7596-ZYWBB,Female,19,false,0,0,65,Offer B,93312,Stayed
7941-RCJOW,Male,34,false,0,0,65,Offer B,96090,Stayed
8065-BVEPF,Male,80,false,0,0,65,Offer B,95494,Stayed
8316-BBQAY,Female,45,false,0,0,65,None,94063,Stayed
9227-YBAXE,Female,23,true,2,0,65,Offer B,92260,Stayed
9614-RMGHA,Male,29,true,0,0,65,None,92117,Churned
9776-OJUZI,Female,69,false,0,0,65,None,93249,Stayed
9906-NHHVC,Female,75,false,0,0,65,Offer B,96058,Stayed
0130-SXOUN,Male,55,false,0,0,66,Offer A,95443,Stayed
0201-MIBOL,Female,68,false,0,0,66,None,95368,Stayed
0531-XBKMM,Male,37,false,2,0,66,None,91702,Stayed
0771-CHWSK,Male,56,false,0,0,66,Offer A,92227,Stayed
0786-IVLAW,Female,72,false,0,0,66,None,91607,Stayed
1013-QCWAM,Female,73,true,0,0,66,Offer A,92841,Stayed
1302-TPUBN,Male,58,false,0,0,66,None,95691,Stayed
1764-VUUMT,Male,63,false,1,0,66,None,93962,Stayed
1767-CJKBA,Male,39,false,0,0,66,Offer A,94804,Stayed
2003-CKLOR,Male,62,false,0,0,66,Offer A,96047,Churned
2430-RRYUW,Male,32,false,0,0,66,Offer A,91980,Stayed
2804-ETQDK,Male,57,false,2,0,66,None,93004,Stayed
2977-CEBSX,Female,61,false,0,0,66,None,92236,Stayed
3086-RUCRN,Female,33,false,0,0,66,Offer A,95043,Stayed
3186-AJIEK,Male,44,false,0,0,66,None,92308,Stayed
3569-VLDHH,Male,59,true,3,0,66,Offer A,95824,Stayed
3745-HRPHI,Male,49,true,3,0,66,None,95993,Stayed
3838-OZURD,Male,28,true,0,0,66,Offer A,95568,Churned
3948-KXDUF,Male,64,false,0,0,66,None,95033,Stayed
4274-DRSQT,Female,33,false,0,0,66,None,91963,Stayed
4868-AADLV,Male,77,true,2,0,66,None,95938,Stayed
4999-IEZLT,Male,45,false,0,0,66,None,96130,Stayed
5317-FLPJF,Female,25,false,0,0,66,Offer A,91001,Stayed
